余江,2019年04月12日,多云/小雨,22℃/13℃,东北风1-2级/东北风1-2级
余江,2019年04月13日,小雨/小雨,19℃/15℃,西南风1-2级/西南风1-2级
余江,2019年04月14日,小雨/阴,21℃/14℃,东北风3-4级/东北风3-4级
余江,2019年04月15日,阴/小雨,23℃/14℃,东北风3-4级/东北风3-4级
余江,2019年04月16日,阴/多云,21℃/12℃,西风1-2级/西风1-2级
余江,2019年04月17日,晴/晴,28℃/16℃,西南风1-2级/西南风1-2级
余江,2019年04月18日,多云/小雨,30℃/18℃,南风3-4级/南风3-4级
余江,2019年04月19日,小雨/小雨,24℃/20℃,东风3-4级/东风3-4级
余江,2019年04月20日,多云/小雨,29℃/20℃,东北风1-2级/东北风1-2级
余江,2019年04月21日,小雨/小雨,28℃/21℃,西南风1-2级/西南风1-2级
余江,2019年04月22日,大雨/中雨,28℃/20℃,南风1-2级/南风1-2级
余江,2019年04月23日,阵雨/中雨,26℃/21℃,西南风1-2级/西南风1-2级
余江,2019年04月24日,中雨/小雨,26℃/21℃,西北风1-2级/西北风1-2级
余江,2019年04月25日,小雨/多云,27℃/20℃,西风1-2级/西风1-2级
余江,2019年04月26日,多云/多云,31℃/19℃,东北风3-4级/东北风3-4级
余江,2019年04月27日,小雨/中雨,24℃/18℃,东风3-4级/东风3-4级
余江,2019年04月28日,小雨/多云,26℃/18℃,东南风1-2级/东南风1-2级
余江,2019年04月29日,中雨/中到大雨,21℃/17℃,东北风1-2级/东北风1-2级
余江,2019年04月30日,小雨/多云,20℃/15℃,西北风3-4级/西北风3-4级
赣州,2019年09月01日,多云/多云,31℃/25℃,南风1-2级/南风1-2级
赣州,2019年09月02日,小雨/中雨,30℃/23℃,北风3-4级/北风3-4级
赣州,2019年09月03日,阴/阴,29℃/24℃,东北风1-2级/东北风1-2级
赣州,2019年09月04日,阴/雷阵雨,29℃/24℃,北风3-4级/北风3-4级
赣州,2019年09月05日,多云/多云,33℃/25℃,北风3-4级/北风3-4级
赣州,2019年09月06日,多云/多云,33℃/25℃,北风3-4级/北风3-4级
赣州,2019年09月07日,多云/多云,35℃/25℃,东北风1-2级/东北风1-2级
赣州,2019年09月08日,多云/多云,36℃/25℃,北风1-2级/北风1-2级
赣州,2019年09月09日,多云/多云,36℃/26℃,西南风1-2级/西南风1-2级
赣州,2019年09月10日,多云/多云,36℃/26℃,南风1-2级/南风1-2级
赣州,2019年09月11日,多云/多云,36℃/25℃,东风1-2级/东风1-2级
赣州,2019年09月12日,多云/多云,36℃/26℃,东北风1-2级/东北风1-2级
赣州,2019年09月13日,多云/多云,37℃/26℃,东北风1-2级/东北风1-2级
赣州,2019年09月14日,多云/多云,37℃/27℃,北风1-2级/北风1-2级
赣州,2019年09月15日,多云/多云,37℃/26℃,北风1-2级/北风1-2级
赣州,2019年09月16日,多云/多云,37℃/26℃,北风3-4级/北风3-4级
赣州,2019年09月17日,多云/多云,35℃/25℃,东北风1-2级/东北风1-2级
赣州,2019年09月18日,多云/多云,35℃/23℃,无持续风向1-2级/无持续风向1-2级
赣州,2019年09月19日,多云/晴,33℃/21℃,北风3-4级/北风3-4级
赣州,2019年09月20日,多云/多云,32℃/20℃,北风1-2级/北风1-2级
赣州,2019年09月21日,多云/多云,32℃/21℃,北风4-5级/北风4-5级
赣州,2019年09月22日,多云/晴,29℃/20℃,北风1-2级/北风1-2级
赣州,2019年09月23日,多云/多云,30℃/18℃,东北风1-2级/东北风1-2级
赣州,2019年09月24日,晴/晴,31℃/17℃,南风1-2级/南风1-2级
赣州,2019年09月25日,晴/晴,32℃/18℃,北风3-4级/北风3-4级
赣州,2019年09月26日,多云/多云,32℃/18℃,北风3-4级/北风3-4级
赣州,2019年09月27日,多云/多云,32℃/20℃,北风1-2级/北风1-2级
赣州,2019年09月28日,晴/晴,33℃/20℃,北风1-2级/北风1-2级
赣州,2019年09月29日,多云/多云,34℃/21℃,东北风1-2级/东北风1-2级
赣州,2019年09月30日,多云/多云,33℃/21℃,北风3-4级/北风3-4级
余江,2019年01月01日,小雨/小雨,4℃/0℃,北风1-2级/北风1-2级
余江,2019年01月02日,小雨/阴,5℃/2℃,北风1-2级/北风1-2级
余江,2019年01月03日,小雨/小雨,7℃/3℃,北风1-2级/北风1-2级
余江,2019年01月04日,中雨/中雨,8℃/5℃,北风1-2级/北风1-2级
余江,2019年01月05日,小雨/多云,7℃/4℃,北风1-2级/北风1-2级
余江,2019年01月06日,多云/小雨,9℃/5℃,北风1-2级/北风1-2级
余江,2019年01月07日,小雨/小雨,9℃/6℃,北风1-2级/北风1-2级
余江,2019年01月08日,小雨/小雨,9℃/5℃,北风1-2级/北风1-2级
余江,2019年01月09日,小雨/小雨,7℃/5℃,东北风1-2级/东北风1-2级
余江,2019年01月10日,小雨/中雨,7℃/4℃,北风1-2级/北风1-2级
余江,2019年01月11日,小雨/小雨,8℃/4℃,西北风1-2级/西北风1-2级
余江,2019年01月12日,阴/阴,8℃/5℃,北风1-2级/北风1-2级
余江,2019年01月13日,阴/小雨,9℃/6℃,北风1-2级/北风1-2级
余江,2019年01月14日,小雨/小雨,9℃/6℃,东北风1-2级/东北风1-2级
余江,2019年01月15日,小雨/小雨,8℃/4℃,北风1-2级/北风1-2级
余江,2019年01月16日,小雨/小雨,6℃/2℃,北风1-2级/北风1-2级
余江,2019年01月17日,多云/晴,10℃/1℃,东北风1-2级/东北风1-2级
余江,2019年01月18日,晴/多云,14℃/1℃,西北风1-2级/西北风1-2级
余江,2019年01月19日,小雨/小雨,15℃/6℃,西北风1-2级/西北风1-2级
余江,2019年01月20日,小雨/阴,9℃/5℃,北风1-2级/北风1-2级
余江,2019年01月21日,多云/多云,9℃/0℃,北风1-2级/北风1-2级
余江,2019年01月22日,晴/晴,12℃/-1℃,西北风1-2级/西北风1-2级
余江,2019年01月23日,晴/晴,14℃/1℃,东北风1-2级/东北风1-2级
余江,2019年01月24日,晴/多云,16℃/1℃,东北风1-2级/东北风1-2级
余江,2019年01月25日,多云/多云,13℃/2℃,北风1-2级/北风1-2级
余江,2019年01月26日,多云/晴,11℃/0℃,东北风3-4级/东北风3-4级
余江,2019年01月27日,晴/多云,13℃/-1℃,东北风1-2级/东北风1-2级
余江,2019年01月28日,多云/多云,15℃/7℃,北风1-2级/北风1-2级
余江,2019年01月29日,晴/多云,16℃/8℃,西北风1-2级/西北风1-2级
余江,2019年01月30日,多云/小雨,18℃/7℃,西风1-2级/西风1-2级
余江,2019年01月31日,小雨/多云,11℃/3℃,北风1-2级/北风1-2级
赣州,2019年07月01日,雷阵雨/雷阵雨,34℃/26℃,南风1-2级/南风1-2级
赣州,2019年07月02日,雷阵雨/雷阵雨,34℃/26℃,北风1-2级/北风1-2级
赣州,2019年07月03日,中雨/雷阵雨,32℃/26℃,南风1-2级/南风1-2级
赣州,2019年07月04日,雷阵雨/多云,32℃/25℃,南风1-2级/南风1-2级
赣州,2019年07月05日,雷阵雨/多云,34℃/27℃,西南风1-2级/西南风1-2级
赣州,2019年07月06日,雷阵雨/雷阵雨,33℃/26℃,西南风1-2级/西南风1-2级
赣州,2019年07月07日,雷阵雨/多云,32℃/27℃,南风3-4级/南风3-4级
赣州,2019年07月08日,雷阵雨/雷阵雨,31℃/26℃,无持续风向1-2级/无持续风向1-2级
赣州,2019年07月09日,大雨/暴雨,29℃/24℃,西南风1-2级/西南风1-2级
赣州,2019年07月10日,雷阵雨/雷阵雨,28℃/22℃,东北风1-2级/东北风1-2级
赣州,2019年07月11日,雷阵雨/雷阵雨,30℃/24℃,南风1-2级/南风1-2级
赣州,2019年07月12日,阴/多云,34℃/26℃,南风3-4级/南风3-4级
赣州,2019年07月13日,雷阵雨/雷阵雨,33℃/25℃,西南风3-4级/西南风3-4级
赣州,2019年07月14日,中雨/小雨,28℃/24℃,西南风1-2级/西南风1-2级
赣州,2019年07月15日,雷阵雨/多云,33℃/25℃,西南风1-2级/西南风1-2级
赣州,2019年07月16日,多云/多云,35℃/26℃,西南风1-2级/西南风1-2级
赣州,2019年07月17日,多云/多云,36℃/27℃,北风1-2级/北风1-2级
赣州,2019年07月18日,多云/多云,37℃/28℃,北风1-2级/北风1-2级
赣州,2019年07月19日,雷阵雨/雷阵雨,36℃/27℃,西北风1-2级/西北风1-2级
赣州,2019年07月20日,雷阵雨/多云,34℃/26℃,南风1-2级/南风1-2级
赣州,2019年07月21日,雷阵雨/多云,34℃/27℃,无持续风向1-2级/无持续风向1-2级
赣州,2019年07月22日,雷阵雨/多云,35℃/27℃,西南风1-2级/西南风1-2级
赣州,2019年07月23日,多云/多云,35℃/26℃,南风3-4级/南风3-4级
赣州,2019年07月24日,多云/多云,36℃/26℃,西南风1-2级/西南风1-2级
赣州,2019年07月25日,多云/多云,36℃/27℃,西南风1-2级/西南风1-2级
赣州,2019年07月26日,多云/多云,36℃/27℃,西南风1-2级/西南风1-2级
赣州,2019年07月27日,多云/多云,36℃/27℃,南风3-4级/南风3-4级
赣州,2019年07月28日,雷阵雨/多云,36℃/28℃,南风1-2级/南风1-2级
赣州,2019年07月29日,多云/多云,36℃/27℃,南风1-2级/南风1-2级
赣州,2019年07月30日,多云/多云,36℃/26℃,南风1-2级/南风1-2级
赣州,2019年07月31日,多云/雷阵雨,35℃/26℃,无持续风向1-2级/无持续风向1-2级
新建,2019年11月01日,多云/多云,26℃/16℃,东北风1-2级/东北风1-2级
新建,2019年11月02日,晴/多云,27℃/17℃,北风1-2级/北风1-2级
新建,2019年11月03日,多云/晴,26℃/17℃,北风3-4级/北风3-4级
新建,2019年11月04日,晴/晴,25℃/15℃,北风4-5级/北风4-5级
新建,2019年11月05日,晴/多云,24℃/16℃,东北风1-2级/东北风1-2级
新建,2019年11月06日,阴/小雨,22℃/16℃,东北风3-4级/东北风3-4级
新建,2019年11月07日,多云/晴,23℃/14℃,北风3-4级/北风3-4级
新建,2019年11月08日,晴/晴,23℃/13℃,东北风3-4级/东北风3-4级
新建,2019年11月09日,晴/晴,23℃/13℃,东北风1-2级/东北风1-2级
新建,2019年11月10日,晴/晴,24℃/13℃,北风1-2级/北风1-2级
新建,2019年11月11日,多云/阴,25℃/15℃,东风1-2级/东风1-2级
新建,2019年11月12日,阴/小雨,22℃/17℃,东北风1-2级/东北风1-2级
新建,2019年11月13日,阴/多云,19℃/12℃,北风4-5级/北风4-5级
新建,2019年11月14日,晴/晴,21℃/11℃,东风1-2级/东风1-2级
新建,2019年11月15日,晴/晴,25℃/14℃,东南风1-2级/东南风1-2级
新建,2019年11月16日,晴/多云,27℃/16℃,南风1-2级/南风1-2级
新建,2019年11月17日,多云/小雨,29℃/12℃,西南风4-5级/西南风4-5级
新建,2019年11月18日,小雨/阴,11℃/8℃,北风3-4级/北风3-4级
新建,2019年11月19日,多云/晴,16℃/8℃,东北风3-4级/东北风3-4级
新建,2019年11月20日,晴/多云,18℃/10℃,东北风1-2级/东北风1-2级
新建,2019年11月21日,多云/晴,19℃/11℃,东北风1-2级/东北风1-2级
新建,2019年11月22日,晴/晴,23℃/12℃,东北风1-2级/东北风1-2级
新建,2019年11月23日,晴/晴,26℃/15℃,南风1-2级/南风1-2级
新建,2019年11月24日,多云/小雨,26℃/9℃,北风5-6级/北风5-6级
新建,2019年11月25日,小雨/小雨,9℃/7℃,北风5-6级/北风5-6级
新建,2019年11月26日,阴/小雨,11℃/7℃,北风3-4级/北风3-4级
新建,2019年11月27日,小雨/阴,9℃/7℃,北风4-5级/北风4-5级
新建,2019年11月28日,阴/多云,9℃/5℃,无持续风向1-2级/无持续风向1-2级
新建,2019年11月29日,阴/阴,11℃/6℃,无持续风向1-2级/无持续风向1-2级
新建,2019年11月30日,阴/小雨,13℃/8℃,北风3-4级/北风3-4级
新建,2019年09月01日,阴/中雨,29℃/22℃,东北风3-4级/东北风3-4级
新建,2019年09月02日,小雨/小雨,25℃/21℃,北风3-4级/北风3-4级
新建,2019年09月03日,阴/阴,28℃/23℃,北风3-4级/北风3-4级
新建,2019年09月04日,多云/小雨,31℃/24℃,北风3-4级/北风3-4级
新建,2019年09月05日,多云/多云,32℃/26℃,北风3-4级/北风3-4级
新建,2019年09月06日,晴/晴,34℃/25℃,北风3-4级/北风3-4级
新建,2019年09月07日,晴/晴,34℃/26℃,东北风1-2级/东北风1-2级
新建,2019年09月08日,晴/晴,35℃/25℃,东北风3-4级/东北风3-4级
新建,2019年09月09日,晴/晴,35℃/27℃,东北风3-4级/东北风3-4级
新建,2019年09月10日,多云/多云,35℃/27℃,东北风3-4级/东北风3-4级
新建,2019年09月11日,晴/晴,36℃/28℃,东北风3-4级/东北风3-4级
新建,2019年09月12日,晴/晴,37℃/28℃,东北风3-4级/东北风3-4级
新建,2019年09月13日,晴/晴,38℃/29℃,东北风3-4级/东北风3-4级
新建,2019年09月14日,晴/多云,37℃/28℃,北风4-5级/北风4-5级
新建,2019年09月15日,晴/晴,35℃/27℃,东北风3-4级/东北风3-4级
新建,2019年09月16日,晴/晴,33℃/25℃,北风4-5级/北风4-5级
新建,2019年09月17日,晴/晴,33℃/24℃,东北风1-2级/东北风1-2级
新建,2019年09月18日,多云/晴,31℃/23℃,无持续风向1-2级/无持续风向1-2级
新建,2019年09月19日,晴/晴,30℃/21℃,北风4-5级/北风4-5级
新建,2019年09月20日,晴/晴,30℃/21℃,北风1-2级/北风1-2级
新建,2019年09月21日,晴/多云,29℃/21℃,北风5-6级/北风5-6级
新建,2019年09月22日,晴/晴,29℃/21℃,北风5-6级/北风5-6级
新建,2019年09月23日,晴/晴,31℃/19℃,北风1-2级/北风1-2级
新建,2019年09月24日,晴/晴,31℃/21℃,北风1-2级/北风1-2级
新建,2019年09月25日,晴/多云,32℃/24℃,东北风3-4级/东北风3-4级
新建,2019年09月26日,多云/多云,31℃/22℃,北风1-2级/北风1-2级
新建,2019年09月27日,多云/多云,31℃/22℃,北风1-2级/北风1-2级
新建,2019年09月28日,晴/晴,33℃/23℃,东北风3-4级/东北风3-4级
新建,2019年09月29日,晴/晴,34℃/23℃,东北风3-4级/东北风3-4级
新建,2019年09月30日,晴/多云,34℃/25℃,东北风3-4级/东北风3-4级
新建,2019年07月01日,多云/多云,35℃/28℃,东北风1-2级/东北风1-2级
新建,2019年07月02日,多云/多云,34℃/27℃,东北风3-4级/东北风3-4级
新建,2019年07月03日,雷阵雨/大雨,32℃/26℃,东风3-4级/东风3-4级
新建,2019年07月04日,中雨/小雨,29℃/25℃,西南风3-4级/西南风3-4级
新建,2019年07月05日,阵雨/阴,29℃/24℃,西南风1-2级/西南风1-2级
新建,2019年07月06日,多云/多云,33℃/26℃,西南风3-4级/西南风3-4级
新建,2019年07月07日,中雨/大雨,30℃/24℃,东北风1-2级/东北风1-2级
新建,2019年07月08日,中雨/暴雨,25℃/21℃,无持续风向1-2级/无持续风向1-2级
新建,2019年07月09日,小雨/阴,25℃/22℃,北风1-2级/北风1-2级
新建,2019年07月10日,多云/多云,30℃/23℃,东北风3-4级/东北风3-4级
新建,2019年07月11日,多云/阵雨,32℃/24℃,东风1-2级/东风1-2级
新建,2019年07月12日,大雨/暴雨,26℃/23℃,北风1-2级/北风1-2级
新建,2019年07月13日,中雨/小雨,25℃/21℃,北风4-5级/北风4-5级
新建,2019年07月14日,小雨/阴,27℃/22℃,东北风1-2级/东北风1-2级
新建,2019年07月15日,阵雨/阴,30℃/24℃,东风1-2级/东风1-2级
新建,2019年07月16日,雷阵雨/雷阵雨,33℃/26℃,东南风1-2级/东南风1-2级
新建,2019年07月17日,多云/多云,35℃/28℃,东北风1-2级/东北风1-2级
新建,2019年07月18日,多云/多云,35℃/28℃,北风3-4级/北风3-4级
新建,2019年07月19日,多云/多云,35℃/28℃,北风1-2级/北风1-2级
新建,2019年07月20日,雷阵雨/雷阵雨,33℃/26℃,南风1-2级/南风1-2级
新建,2019年07月21日,雷阵雨/多云,34℃/28℃,无持续风向1-2级/无持续风向1-2级
新建,2019年07月22日,雷阵雨/多云,33℃/27℃,南风1-2级/南风1-2级
新建,2019年07月23日,多云/多云,35℃/28℃,南风3-4级/南风3-4级
新建,2019年07月24日,晴/晴,36℃/29℃,西南风3-4级/西南风3-4级
新建,2019年07月25日,晴/晴,37℃/29℃,西南风3-4级/西南风3-4级
新建,2019年07月26日,晴/晴,37℃/30℃,西南风3-4级/西南风3-4级
新建,2019年07月27日,晴/多云,38℃/30℃,南风3-4级/南风3-4级
新建,2019年07月28日,多云/晴,38℃/31℃,南风3-4级/南风3-4级
新建,2019年07月29日,晴/晴,37℃/30℃,南风3-4级/南风3-4级
新建,2019年07月30日,晴/晴,37℃/30℃,西南风3-4级/西南风3-4级
新建,2019年07月31日,多云/晴,37℃/30℃,无持续风向1-2级/无持续风向1-2级
赣州,2019年02月01日,多云/多云,12℃/6℃,北风1-2级/北风1-2级
赣州,2019年02月02日,多云/多云,22℃/8℃,南风3-4级/南风3-4级
赣州,2019年02月03日,多云/小雨,24℃/11℃,西南风1-2级/西南风1-2级
赣州,2019年02月04日,多云/阴,19℃/11℃,北风1-2级/北风1-2级
赣州,2019年02月05日,小雨/多云,13℃/12℃,东南风1-2级/东南风1-2级
赣州,2019年02月06日,多云/多云,26℃/12℃,南风3-4级/南风3-4级
赣州,2019年02月07日,多云/多云,27℃/11℃,无持续风向3-4级/无持续风向3-4级
赣州,2019年02月08日,小雨/小雨,12℃/8℃,北风1-2级/北风1-2级
赣州,2019年02月09日,小雨/小雨,12℃/6℃,北风3-4级/北风3-4级
赣州,2019年02月10日,小雨/阴,10℃/4℃,北风3-4级/北风3-4级
赣州,2019年02月11日,阴/阴,8℃/4℃,北风1-2级/北风1-2级
赣州,2019年02月12日,阴/阴,13℃/6℃,南风3-4级/南风3-4级
赣州,2019年02月13日,阴/阴,17℃/8℃,北风1-2级/北风1-2级
赣州,2019年02月14日,阴/阴,12℃/8℃,北风1-2级/北风1-2级
赣州,2019年02月15日,阴/阴,13℃/8℃,北风1-2级/北风1-2级
赣州,2019年02月16日,小雨/小雨,11℃/5℃,北风3-4级/北风3-4级
赣州,2019年02月17日,小雨/小雨,9℃/5℃,北风1-2级/北风1-2级
赣州,2019年02月18日,大雨/小雨,8℃/5℃,北风1-2级/北风1-2级
赣州,2019年02月19日,小雨/小雨,12℃/6℃,北风1-2级/北风1-2级
赣州,2019年02月20日,雷阵雨/小雨,14℃/7℃,北风3-4级/北风3-4级
赣州,2019年02月21日,中雨/小雨,8℃/5℃,北风3-4级/北风3-4级
赣州,2019年02月22日,阴/小雨,11℃/6℃,北风1-2级/北风1-2级
赣州,2019年02月23日,中雨/小雨,9℃/6℃,北风3-4级/北风3-4级
赣州,2019年02月24日,阴/阴,10℃/5℃,北风1-2级/北风1-2级
赣州,2019年02月25日,阴/阴,11℃/7℃,北风1-2级/北风1-2级
赣州,2019年02月26日,阴/小雨,12℃/8℃,南风1-2级/南风1-2级
赣州,2019年02月27日,小雨/小雨,13℃/8℃,北风3-4级/北风3-4级
赣州,2019年02月28日,小雨/阴,10℃/8℃,北风1-2级/北风1-2级
新建,2019年06月01日,小雨/阴,25℃/22℃,西风1-2级/西风1-2级
新建,2019年06月02日,多云/多云,29℃/22℃,南风1-2级/南风1-2级
新建,2019年06月03日,晴/晴,32℃/23℃,西南风1-2级/西南风1-2级
新建,2019年06月04日,晴/晴,34℃/26℃,南风1-2级/南风1-2级
新建,2019年06月05日,雷阵雨/阴,34℃/27℃,南风3-4级/南风3-4级
新建,2019年06月06日,小雨/大到暴雨,29℃/23℃,西南风4-5级/西南风4-5级
新建,2019年06月07日,小雨/中雨,29℃/23℃,东南风1-2级/东南风1-2级
新建,2019年06月08日,大雨/暴雨,27℃/23℃,西南风3-4级/西南风3-4级
新建,2019年06月09日,阴/多云,30℃/24℃,东北风1-2级/东北风1-2级
新建,2019年06月10日,多云/晴,33℃/25℃,东北风3-4级/东北风3-4级
新建,2019年06月11日,多云/多云,32℃/25℃,东北风3-4级/东北风3-4级
新建,2019年06月12日,小雨/中雨,28℃/22℃,东北风1-2级/东北风1-2级
新建,2019年06月13日,小雨/多云,24℃/19℃,北风3-4级/北风3-4级
新建,2019年06月14日,晴/晴,29℃/23℃,东北风1-2级/东北风1-2级
新建,2019年06月15日,晴/晴,31℃/23℃,东风1-2级/东风1-2级
新建,2019年06月16日,多云/阴,31℃/25℃,东北风1-2级/东北风1-2级
新建,2019年06月17日,阵雨/阵雨,27℃/23℃,东风3-4级/东风3-4级
新建,2019年06月18日,雷阵雨/雷阵雨,31℃/24℃,西南风1-2级/西南风1-2级
新建,2019年06月19日,雷阵雨/雷阵雨,32℃/25℃,西南风1-2级/西南风1-2级
新建,2019年06月20日,多云/雷阵雨,34℃/27℃,西南风3-4级/西南风3-4级
新建,2019年06月21日,暴雨/大雨,31℃/24℃,西南风3-4级/西南风3-4级
新建,2019年06月22日,小雨/小雨,27℃/23℃,东北风3-4级/东北风3-4级
新建,2019年06月23日,多云/阴,29℃/22℃,北风4-5级/北风4-5级
新建,2019年06月24日,阴/小雨,28℃/23℃,东北风1-2级/东北风1-2级
新建,2019年06月25日,小雨/阴,28℃/24℃,东北风1-2级/东北风1-2级
新建,2019年06月26日,多云/多云,32℃/25℃,东北风1-2级/东北风1-2级
新建,2019年06月27日,多云/多云,34℃/27℃,东南风1-2级/东南风1-2级
新建,2019年06月28日,多云/多云,35℃/29℃,西南风3-4级/西南风3-4级
新建,2019年06月29日,雷阵雨/雷阵雨,34℃/26℃,西北风1-2级/西北风1-2级
新建,2019年06月30日,雷阵雨/中雨,33℃/26℃,东北风1-2级/东北风1-2级
赣州,2019年03月01日,阴/阴,15℃/9℃,西风1-2级/西风1-2级
赣州,2019年03月02日,小雨/大雨,20℃/9℃,南风3-4级/南风3-4级
赣州,2019年03月03日,阴/阴,13℃/8℃,北风1-2级/北风1-2级
赣州,2019年03月04日,小雨/小雨,15℃/4℃,东南风1-2级/东南风1-2级
赣州,2019年03月05日,大雨/小雨,15℃/11℃,东北风1-2级/东北风1-2级
赣州,2019年03月06日,小雨/小雨,15℃/10℃,北风3-4级/北风3-4级
赣州,2019年03月07日,中雨/中雨,13℃/9℃,北风3-4级/北风3-4级
赣州,2019年03月08日,中雨/中雨,12℃/9℃,北风1-2级/北风1-2级
赣州,2019年03月09日,中雨/小雨,12℃/9℃,北风1-2级/北风1-2级
赣州,2019年03月10日,阴/多云,14℃/7℃,北风1-2级/北风1-2级
赣州,2019年03月11日,晴/晴,22℃/10℃,北风1-2级/北风1-2级
赣州,2019年03月12日,晴/多云,24℃/9℃,东北风1-2级/东北风1-2级
赣州,2019年03月13日,阴/小雨,19℃/11℃,北风1-2级/北风1-2级
赣州,2019年03月14日,小雨/阴,18℃/12℃,北风3-4级/北风3-4级
赣州,2019年03月15日,多云/多云,20℃/12℃,北风3-4级/北风3-4级
赣州,2019年03月16日,阴/小雨,17℃/13℃,北风1-2级/北风1-2级
赣州,2019年03月17日,小雨/小雨,16℃/12℃,东北风1-2级/东北风1-2级
赣州,2019年03月18日,小雨/阴,17℃/13℃,北风1-2级/北风1-2级
赣州,2019年03月19日,多云/多云,25℃/13℃,南风1-2级/南风1-2级
赣州,2019年03月20日,多云/多云,30℃/20℃,西南风3-4级/西南风3-4级
赣州,2019年03月21日,多云/小雨,30℃/15℃,西南风3-4级/西南风3-4级
赣州,2019年03月22日,小雨/小雨,16℃/10℃,北风3-4级/北风3-4级
赣州,2019年03月23日,阴/小雨,15℃/10℃,北风3-4级/北风3-4级
赣州,2019年03月24日,小雨/小雨,13℃/9℃,西南风1-2级/西南风1-2级
赣州,2019年03月25日,多云/多云,20℃/10℃,东北风1-2级/东北风1-2级
赣州,2019年03月26日,多云/多云,24℃/13℃,东北风1-2级/东北风1-2级
赣州,2019年03月27日,阴/多云,27℃/19℃,南风3-4级/南风3-4级
赣州,2019年03月28日,雷阵雨/雷阵雨,28℃/19℃,西南风3-4级/西南风3-4级
赣州,2019年03月29日,中雨/阴,21℃/15℃,北风1-2级/北风1-2级
赣州,2019年03月30日,多云/雷阵雨,23℃/12℃,北风1-2级/北风1-2级
赣州,2019年03月31日,小雨/小雨,17℃/12℃,北风1-2级/北风1-2级
新建,2019年08月01日,晴/晴,38℃/30℃,东南风1-2级/东南风1-2级
新建,2019年08月02日,晴/晴,36℃/29℃,东南风1-2级/东南风1-2级
新建,2019年08月03日,晴/晴,36℃/29℃,东北风1-2级/东北风1-2级
新建,2019年08月04日,晴/晴,36℃/29℃,东北风3-4级/东北风3-4级
新建,2019年08月05日,多云/多云,37℃/30℃,东北风1-2级/东北风1-2级
新建,2019年08月06日,多云/多云,37℃/30℃,东北风1-2级/东北风1-2级
新建,2019年08月07日,多云/晴,36℃/30℃,东北风3-4级/东北风3-4级
新建,2019年08月08日,晴/晴,37℃/30℃,东北风4-5级/东北风4-5级
新建,2019年08月09日,晴/多云,36℃/29℃,北风5-6级/北风5-6级
新建,2019年08月10日,多云/多云,36℃/30℃,西北风4-5级/西北风4-5级
新建,2019年08月11日,多云/晴,36℃/29℃,西北风3-4级/西北风3-4级
新建,2019年08月12日,多云/多云,37℃/30℃,西南风1-2级/西南风1-2级
新建,2019年08月13日,晴/多云,37℃/30℃,北风3-4级/北风3-4级
新建,2019年08月14日,多云/多云,36℃/29℃,北风3-4级/北风3-4级
新建,2019年08月15日,雷阵雨/多云,35℃/29℃,西北风1-2级/西北风1-2级
新建,2019年08月16日,晴/晴,36℃/28℃,东南风1-2级/东南风1-2级
新建,2019年08月17日,晴/晴,37℃/29℃,南风1-2级/南风1-2级
新建,2019年08月18日,晴/晴,37℃/29℃,东北风3-4级/东北风3-4级
新建,2019年08月19日,晴/晴,37℃/29℃,东北风3-4级/东北风3-4级
新建,2019年08月20日,晴/晴,37℃/29℃,东北风1-2级/东北风1-2级
新建,2019年08月21日,晴/晴,37℃/29℃,东北风1-2级/东北风1-2级
新建,2019年08月22日,晴/晴,37℃/29℃,北风3-4级/北风3-4级
新建,2019年08月23日,晴/多云,37℃/29℃,东北风3-4级/东北风3-4级
新建,2019年08月24日,多云/多云,36℃/29℃,北风4-5级/北风4-5级
新建,2019年08月25日,多云/多云,37℃/29℃,东北风4-5级/东北风4-5级
新建,2019年08月26日,多云/多云,36℃/29℃,南风3-4级/南风3-4级
新建,2019年08月27日,多云/多云,37℃/30℃,西南风3-4级/西南风3-4级
新建,2019年08月28日,多云/雷阵雨,37℃/27℃,北风3-4级/北风3-4级
新建,2019年08月29日,多云/多云,31℃/24℃,北风4-5级/北风4-5级
新建,2019年08月30日,多云/阴,32℃/25℃,东北风3-4级/东北风3-4级
新建,2019年08月31日,多云/阴,33℃/25℃,东北风3-4级/东北风3-4级
新建,2019年10月01日,晴/晴,35℃/25℃,北风3-4级/北风3-4级
新建,2019年10月02日,晴/多云,35℃/25℃,东北风1-2级/东北风1-2级
新建,2019年10月03日,多云/多云,36℃/25℃,东南风1-2级/东南风1-2级
新建,2019年10月04日,晴/晴,36℃/27℃,东北风1-2级/东北风1-2级
新建,2019年10月05日,晴/多云,33℃/22℃,北风4-5级/北风4-5级
新建,2019年10月06日,多云/多云,29℃/21℃,东北风4-5级/东北风4-5级
新建,2019年10月07日,多云/多云,29℃/21℃,北风3-4级/北风3-4级
新建,2019年10月08日,阴/阴,25℃/18℃,北风3-4级/北风3-4级
新建,2019年10月09日,多云/多云,27℃/19℃,东风1-2级/东风1-2级
新建,2019年10月10日,晴/多云,33℃/24℃,西南风1-2级/西南风1-2级
新建,2019年10月11日,阴/小雨,28℃/22℃,北风3-4级/北风3-4级
新建,2019年10月12日,小雨/小雨,25℃/20℃,北风4-5级/北风4-5级
新建,2019年10月13日,小雨/阴,25℃/21℃,北风1-2级/北风1-2级
新建,2019年10月14日,阴/阴,25℃/19℃,东北风1-2级/东北风1-2级
